Ticker Symbol,Average volume,t-13 vol,t-13 change,t-12 vol,t-12 change,t-11 vol,t-11 change,t-10 vol,t-10 change,t-9 vol,t-9 change,t-8 vol,t-8 change,t-7 vol,t-7 change,t-6 vol,t-6 change,t-5 vol,t-5 change,t-4 vol,t-4 change,t-3 vol,t-3 change,t-2 volume,t-2 change,t-1 volume,t-1 change,Result change
spy,85411338.16466667,58.95540461258212,-0.07426359673532908,69.79213917135405,0.29181728161634707,46.21353657274601,0.16391848597698172,70.55585510651761,0.4664100311712195,39.2593076288689,0.024441910740785628,50.043121813166834,0.24484049191756668,59.75120059775868,0.39427737739116625,55.18611581652879,-0.07278901515278796,96.40499934710436,0.1785434333092492,54.58561006281823,0.012161772722749608,64.29544505452758,-0.10497194546361843,55.70150406527783,-0.12916541845359428,82.85387106752418,-0.3096140828790739,0.10541648978679337
spy,85434725.08005337,69.77303425995031,0.2918172816163355,46.20088607181053,0.16391848597698175,70.53654113539093,0.4664100311712195,39.2485607796832,0.02444191074076565,50.02942300095161,0.2448404919175521,59.73484429449529,0.39427737739116625,55.17100916030776,-0.07278901515278277,96.37860942707508,0.1785434333092492,54.570667789138824,0.012161772722749608,64.27784480905558,-0.10497194546361843,55.68625632659469,-0.12916541845358895,82.83119063553004,-0.30650497864440046,58.62768324363022,0.1061004681831641,-0.24254794703065896
spy,85451964.28304406,46.19156543816538,0.16391848597697528,70.52231099146042,0.46641003117120633,39.240642718207965,0.024441910740785628,50.01932999272347,0.24484049191756835,59.722793300524,0.3942773773911717,55.15987888104391,-0.072789015152779,96.35916586687358,0.1785434333092492,54.559658623612364,0.012161772722749608,64.2648773035832,-0.10497194546361843,55.67502210062154,-0.12916541845359428,82.81448015120932,-0.30650497864440046,58.615855609932275,0.10541648978678705,77.04761447252552,-0.24387890468354168,-0.05657455178618264
spy,85482679.4756179,70.49697128081793,0.46641003117120633,39.22654297419895,0.02444191074077705,50.00135730676456,0.24484049191756668,59.7013340165085,0.39427737739116625,55.140059119747534,-0.07278901515278277,96.32454259167899,0.17854343330923145,54.540054530342616,0.012161772722753709,64.24178598152565,-0.10497194546361843,55.65501724073806,-0.12916541845359428,82.78472368216377,-0.3065049786444034,58.59479406502067,0.10541648978679337,77.0199301237148,-0.24254794703064778,64.3994787455182,-0.056615730906656614,-0.012122188204198312
spy,85499537.68315507,39.21880855574074,0.02444191074078419,49.99149838493341,0.24484049191755716,59.68956252035345,0.39427737739116625,55.12918698423146,-0.07278901515277146,96.30554998453822,0.1785434333092285,54.52930069958194,0.012161772722751658,64.22911923045326,-0.10497194546363176,55.64404356934107,-0.12916541845358478,82.76840076287603,-0.3065049786444034,58.583240748760566,0.10541648978678039,77.00474386655239,-0.24254794703065335,64.38678090167721,-0.05657455178617304,55.218076353764246,-0.012172852393206136,-0.14151908462317955
spy,85534298.71237458,49.97118190415031,0.24484049191755716,59.66530475875249,0.3942773773911771,55.10678255339546,-0.07278901515278796,96.26641153262584,0.1785434333092285,54.507140061762115,0.012161772722750633,64.20301659883152,-0.10497194546363056,55.62142990144967,-0.12916541845359636,82.73476379103336,-0.3065049786444034,58.559432594907705,0.10541648978678689,76.97344923747514,-0.24254794703064778,64.36061419655464,-0.056574551786176146,55.195635798402556,-0.012122188204180586,47.765633921178335,-0.1418172736604905,-0.0444410990840502
spy,85562941.21954484,59.64533158000231,0.3942773773911717,55.08833535660772,-0.07278901515278277,96.23418599966405,0.1785434333092265,54.488893597489174,0.012161772722751658,64.18152440446475,-0.10497194546363056,55.60281042458194,-0.12916541845359636,82.70706802658981,-0.3065049786444073,58.53982961090459,0.10541648978678689,76.94768209412686,-0.24254794703065335,64.33906924581623,-0.05657455178617926,55.17715885766642,-0.012122188204190578,47.749644200715494,-0.14151908462318527,70.34797909243751,-0.04441238912135114,0.15353736134363344
spy,85586068.23978567,55.07344941695622,-0.07278901515278796,96.20818165090441,0.17854343330923145,54.474169638659816,0.012161772722750633,64.16418130827495,-0.10497194546363292,55.58778546376083,-0.12916541845358895,82.68471896820157,-0.30650497864441023,58.5240110103759,0.10541648978678039,76.92688933383451,-0.24254794703064222,64.32168357794615,-0.05657455178619226,55.16224891617737,-0.012122188204190578,47.73674131814787,-0.14151908462319357,70.32896970025682,-0.044441099084048,37.38342075764003,0.15337625368135643,-0.10100602220049458
spy,85611839.66621985,96.17922044547478,0.17854343330923145,54.457771473863005,0.012161772722751658,64.14486619386153,-0.10497194546362938,55.571052071168126,-0.12916541845359103,82.6598286824604,-0.3065049786444034,58.50639373629013,0.10541648978677391,76.90373230699095,-0.24254794703065335,64.30232105118682,-0.05657455178617304,55.1456436213323,-0.012122188204198312,47.72237129734369,-0.14151908462317955,70.30779882160397,-0.04444109908405327,37.37216735995965,0.15353736134363344,72.09213146292525,-0.1008227089662695,0.31646803888252273
spy,85614033.52246813,54.456375995606685,0.012161772722735815,64.1432224841833,-0.10497194546363176,55.56962806514021,-0.12916541845358895,82.65771052759516,-0.30650497864441023,58.504894512247276,0.10541648978678689,76.90176165186938,-0.24254794703065335,64.30067330673404,-0.05657455178618264,55.14423051637921,-0.012122188204180586,47.72114841345251,-0.1415190846231993,70.30599718701906,-0.044441099084048,37.37120969963807,0.15353736134363047,72.09028410488645,-0.10100602220048484,73.15693166537119,0.31623714802397435,-1.0272438378596915
