Ticker Symbol,Average volume,t-13 vol,t-13 change,t-12 vol,t-12 change,t-11 vol,t-11 change,t-10 vol,t-10 change,t-9 vol,t-9 change,t-8 vol,t-8 change,t-7 vol,t-7 change,t-6 vol,t-6 change,t-5 vol,t-5 change,t-4 vol,t-4 change,t-3 vol,t-3 change,t-2 volume,t-2 change,t-1 volume,t-1 change,Result change
MMM,4008042.8571428573,147.50341278073017,-2.8939525518207145,111.62804788942233,0.2345537045278427,83.36238206748573,2.3095611336142525,78.61442884485838,-0.03968344674236217,112.61356629348845,-0.7944344057671254,87.3219205668602,0.9068297717453903,81.91778673595591,1.461579790950375,81.11190712959299,-1.1729417127886574,70.41840869965034,1.8743827322021913,154.61411518981475,0.2781783362372602,68.51723142395826,-0.46701277801119095,62.82617451338914,-0.19671186371996588,64.74232168888983,-0.8540224790608344,-2.4975815632473832
AOS,821721.4285714285,122.57195260820055,0.2049471448573121,81.65784372528056,0.5714276771405677,78.62761971818743,2.008740821127227,71.04597491329179,-0.04299667584956981,61.176450135169205,-1.5738996762446917,79.16308098851714,-0.5078329707193748,106.27689258612148,1.4994886339907785,77.66622334645909,-0.25784316211256314,95.00786676054625,1.002728265459661,214.7808172738415,0.14104156836244036,84.35948922558045,-0.4686194825835935,86.69604749611008,0.18645618350816448,105.55888770090664,-1.0444923936387727,1.3269116483207433
ABT,5364028.571428572,66.47802025130365,-0.2882908220273221,75.39669012096452,-1.2034273293028606,116.16642076051579,-0.7420372197061559,96.17771291300248,-0.46419873649691357,79.71620477146708,0.7130842943433522,67.65623918057322,-0.4320451962231799,86.54316318758288,0.36457065166036123,93.59756259953872,-0.05807526862027223,118.914355415173,1.7044300507702725,186.8092212143325,0.7207838479122491,122.5403614554093,1.4258555546707778,82.56108148992494,-0.34702939134363564,102.16761389360873,1.5450109336770856,-0.13862652561452943
ABBV,5839271.428571428,73.23173879324476,-0.10218933550980841,74.66513679544171,-1.4839663394246392,79.55102030830658,1.1860683290641147,80.73267457535064,0.46715283915944344,74.65828662577768,0.45070887481181643,83.71763600644894,-1.3254091411711268,72.42513131530598,0.581778113385091,104.94973688009024,-1.8586570682458448,113.282968276375,-0.6288852726519653,250.28807409926387,1.4191678747006704,83.38026515049579,0.5251649807801593,99.81382217448851,0.0804392031821298,82.6627098781893,0.18901553521346112,-1.0051018588049712
ACN,3227457.1428571427,93.20030807092714,-0.29147315829352227,74.96304034135676,1.7036461895547825,77.15052097626615,0.5008361567614212,57.9496463381167,-1.138742432696797,68.24567771177664,-0.13263146754867827,81.86940625525624,1.1857273733160583,123.37576685758802,-0.050743263476096465,75.01571338780641,-0.3069429955144895,101.90375439310912,1.4380589144737157,163.17180265755437,-1.957537009069597,103.7782951638176,0.04412284137631715,96.71391011056913,-1.0395204047077047,151.48148476022698,2.924338757846827,-0.5299634678068631
ATVI,6444621.428571428,63.12550776007014,-0.012371226245193174,73.32005537286354,-0.14815153899016203,85.60161463546014,-0.46982846973564923,68.85897099131391,-0.6086268540086824,90.36993195876518,0.5001173789644495,123.22213318525858,-0.7588960328380997,128.68094878675132,0.6234414202318233,123.34471602565596,-0.04921039471486744,110.11818271493283,0.036844485349444456,189.86995800484792,0.7621422965106328,81.40276443146944,0.24482426522834203,81.88999243001086,-0.8695640798581279,75.68636969698986,2.2755684151474096,-0.1706477182912128
AYI,426828.5714285714,65.06124907959034,-0.6332320235529538,70.26240042840887,2.3378763338197004,71.3635450833389,2.34186152873759,73.70640605127518,-1.8562492222484308,89.52071758484503,-0.9173716672295825,55.47894772073098,1.2965909197346568,73.0035477608943,2.1971224991755185,131.69221500769797,0.36010450191984916,91.06700582368298,2.7942093953439975,185.17973090568313,-2.62202722201538,95.79958497891425,0.19455698719061362,76.89269696766851,0.012226056141005318,183.98487181203564,-0.464885632856685,2.8886891996805235
ADBE,6120664.285714285,56.323951765272916,0.2701976591232904,38.263820570362924,0.07860984049582194,77.9817316747832,-3.7371111758130215,99.0546077514929,3.5081940579831836,129.53332563108813,-0.6368877106620233,112.95669354283442,2.354923040038108,121.10613577191086,-2.1890509501043107,84.1428276342554,0.70986137270587,158.18871200955078,3.2473136899838453,217.881579146988,-4.447829855794824,87.10165679962375,0.04735713741688936,85.91714484772311,-2.9512172792016003,58.84001853206877,0.7572588534605235,2.488632775110201
AAP,3830878.5714285714,119.52349610216231,-2.8296350549768516,86.04292562504313,0.7932824086305847,94.32562094111198,-1.6211374760264439,101.8408682827326,-1.1452130469757063,86.1447299481842,-1.6550652274863533,110.78659688284857,3.3688770453079457,134.23552597968015,2.523521592655731,124.90085265782001,1.3864805229507158,85.53912474385771,0.04293991109156573,129.7665772305122,-1.8851903239167178,97.72431911366844,-1.7913866540046495,77.17028730820793,1.386843402678505,65.9274355192673,-1.887086143709939,-2.9555195125124554
AMD,79791471.42857143,65.92546679263788,1.1493301392699915,94.31772425373782,5.360019929212473,102.46107577197205,-4.998788203872088,81.77177188467869,2.324598418477503,94.05967662494541,1.0924969470382213,107.02234019640122,0.5213181969126954,166.01009810751347,-5.887249179055976,120.17336976400807,0.6322635418287151,107.26346872374293,-0.917139749163955,102.57600033515935,-4.562071115634929,73.75700553746972,-0.13434884342501077,103.81510519473707,-5.384418405301338,88.67463994988366,-1.2462579261395332,0.640384771083261
